RUT;Despacho;Lubricantes;Neumaticos;Repuestos;Servicios
16955530;0;0;0;1;0
16955837;0;0;0;1;0
16956154;0;0;0,5;0;0,5
16956667;0;0;0;0,4;0,6
16956978;0;0;0;1;0
16957116;0,5;0;0;0,5;0
16957153;0;0;0,49;0,51;0
16957340;0;0;0;1;0
16957642;0;0;0;0;1
16957681;0;1;0;0;0
16957704;0;0;0,4;0;0,6
16957818;0;0;0;0;1
16957866;0;0;0;0,96;0,04
16957872;0;0;0;0;1
16957883;0;0;0;1;0
16957894;0;0;0,2;0;0,8
16957940;0;0;0;1;0
16958016;0;0;0;1;0
16958070;0;0;0;0;1
16958075;0;0;0;0;1
16958116;0;0;0;1;0
16958205;0;0;0,33;0;0,67
16958215;0;0,5;0;0,5;0
16958240;0;0;0,5;0;0,5
16958262;0;0;0;0;1
16958288;0;0;0,25;0;0,75
16958315;0;0;0;0;1
16958490;0;0;1;0;0
16958500;0;0;0,8;0,2;0
16960402;0;0;0;0;1
16961219;0;0;0;0,4;0,6
16962217;0;0;0;0,5;0,5
16962499;0;0,17;0;0,5;0,33
16962615;0;0;0;1;0
16963247;0;0;1;0;0
16963466;0;0;0;0;1
16963683;0;0;0;0,5;0,5
16963713;0;0;0;1;0
16963754;0;0;0,5;0;0,5
16963916;0;0;0;0;1
16963936;0;0;0;0;1
16965085;0;0;0,2;0,2;0,6
16966117;0;1;0;0;0
16966189;0;0,35;0,3;0,3;0,05
16966276;0;0;0;0;1
16966296;0,25;0;0;0,75;0
16966894;0;0;0;1;0
16966996;0;0;0;0;1
16967257;0;0;1;0;0
16967275;0;0;0,33;0;0,67
16967319;0;0;0,2;0;0,8
16967883;0;0;0;1;0
16968959;0;0,5;0;0,5;0
16969579;0;0;0,33;0,44;0,22
16969755;0;0,67;0;0,33;0
16969773;0;0;1;0;0
16970207;0;0,47;0;0,53;0
16970421;0;0,14;0;0,86;0
16970660;0;0;0;1;0
16971211;0;0,06;0;0,94;0
16971874;0;0;0;1;0
16971913;0,5;0;0,5;0;0
16972058;0;0;0;1;0
16972125;0;0;0,06;0,94;0
16972404;0;0,15;0;0,85;0
16972445;0;0;0;1;0
16972797;0;0;0;1;0
16972966;0;0;0,16;0,84;0
16975357;0;0;0,22;0;0,78
16975519;0;0;0;1;0
16976025;0;0;1;0;0
16976112;0;0;0;1;0
16977853;0;0,23;0,02;0,75;0
16978090;0;0;1;0;0
16978182;0;0;0;1;0
16980329;0;0;0,25;0;0,75
16980358;0;0;0,5;0;0,5
16980576;0;0;0;1;0
16980668;0;0;1;0;0
16980870;0;0,5;0,5;0;0
16980928;0;0;0,25;0;0,75
16981048;0;0;1;0;0
16981114;0,12;0;0,12;0,62;0,12
16981130;0;0,17;0,17;0,67;0
16981209;0;0;0;1;0
16981370;0;0;0;1;0
16981724;0;0,2;0,07;0,6;0,13
16981741;0;0;0;1;0
16981861;0;0;0,25;0;0,75
16982068;0;0;0,5;0,12;0,38
16982486;0;0;0,2;0;0,8
16982576;0;0;0;1;0
16983349;0;0,09;0,03;0,79;0,09
16983467;0;0;0;1;0
16983508;0;0;0,25;0;0,75
16983530;0;0,14;0,57;0,29;0
16983597;0;0;0,33;0,67;0
16983640;0;0,12;0,31;0,38;0,19
16983787;0;0;0;1;0
16983862;0;0;0;0;1
16983897;0;0;1;0;0
16984025;0,5;0;0;0,5;0
16984176;0;0;1;0;0
16984227;0;1;0;0;0
16984775;0;0;0;1;0
16985003;0;0;0;1;0
16985075;0;0;0,25;0;0,75
16986960;0;0;0;0;1
16987842;0;0;0;0;1
16988146;0;0;1;0;0
16988494;0;0;1;0;0
16988611;0;0;0,33;0;0,67
16989507;0;0,6;0,2;0,2;0
16989901;0;0;0,25;0;0,75
16990402;0;0;0;1;0
16990671;0;0;0,17;0;0,83
16990951;0;0;0,75;0,25;0
16991299;0;0;1;0;0
16991452;0;0;0;1;0
16991983;0;0,42;0;0,58;0
16992054;0;0;1;0;0
16992108;0;0;0;0;1
16992129;0;0;1;0;0
16992355;0;0;0,75;0;0,25
16992405;0;0;1;0;0
16992485;0;0;1;0;0
16992522;0;0;0,8;0,1;0,1
16992601;0;0;0;0;1
16992603;0;0;0;1;0
16992713;0;0;0,5;0;0,5
16992754;0;0,06;0,41;0,29;0,24
16992872;0;0;0,5;0;0,5
16992890;0;0;1;0;0
16992939;0;0,5;0;0,5;0
16993129;0;0,13;0,03;0,84;0
16993145;0;0;1;0;0
16993317;0;0;0,5;0;0,5
16993440;0;0;0,67;0,33;0
16993501;0;0;0;1;0
16993625;0;0;0;0;1
16993634;0;0;1;0;0
16993646;0;0;0;1;0
16993856;0;0;0,5;0,5;0
16993914;0;0;1;0;0
16993963;0;0;1;0;0
16994126;0;0;0,4;0;0,6
16994187;0;0,17;0,83;0;0
16994289;0;0;0;1;0
16994295;0;0;0;1;0
16994298;0;0;0,5;0;0,5
16994341;0;0;0;1;0
16994444;0;0;0;1;0
16994556;0;0;1;0;0
16994578;0;0,29;0,06;0,59;0,06
16994618;0;0;1;0;0
16994632;0;0,45;0,18;0,36;0
16994746;0;0;0;0;1
16994828;0;0;0;0;1
16994839;0;0;0,33;0;0,67
16994856;0;0;0;1;0
16995661;0;0;0;1;0
16995980;0;0;0;1;0
16996044;0,2;0;0;0,8;0
16996220;0;0;0;0;1
16996346;0;0;0;1;0
16996497;0;0;0;0;1
16996519;0;0;0;0;1
16996847;0;0,08;0,18;0,68;0,08
16996940;0;0;0;0,5;0,5
16997335;0;0;0,83;0;0,17
16997372;0;0;0,25;0;0,75
16997977;0;0,25;0;0,75;0
16998281;0;0;0,43;0,57;0
16998766;0;0;0;0;1
16999415;0;0,12;0;0,88;0
16999430;0;0;0;1;0
17000067;0;1;0;0;0
17000547;0;0;0;1;0
17001470;0;0,44;0,12;0,37;0,07
17001973;0;0;0;1;0
17002602;0;0;0;0;1
17002925;0;0;1;0;0
17002988;0;0;0;0;1
17003183;0;0;0;1;0
17004332;0;0;0;0;1
17004406;0;0;0;0;1
17004496;0;0;0;1;0
17004723;0;0;0,33;0;0,67
17004832;0;1;0;0;0
17005744;0;0;0;1;0
17007499;0;0;0;1;0
17007802;0;0;0;1;0
17009142;0;0;0,2;0,8;0
17009280;0;0;0;0;1
17009285;0;0;0;1;0
17010254;0;0,67;0;0,33;0
17010823;0;0;1;0;0
17013905;0;0;0;0;1
17013982;0;0;0;0;1
17014063;0;0;0;0;1
17014402;0;0;0,4;0;0,6
17014761;0;0;0;0,9;0,1
17015565;0;1;0;0;0
17015696;0;0;0,25;0;0,75
17015923;0;0;0,5;0;0,5
17017127;0;0,17;0;0,83;0
17017256;0;0,05;0,03;0,92;0
17017347;0;0,08;0,08;0,84;0
17017466;0;0;1;0;0
17017740;0;0,05;0;0,95;0
17018189;0;0,4;0;0,6;0
17018288;0;0;0,8;0,2;0
17019084;0;0;0;1;0
17019160;0;0;0;1;0
17019760;0;0;0;1;0
17020020;0;0;0;1;0
17020733;0;0;1;0;0
17020743;0;0,29;0;0,71;0
17020941;0;0;0;1;0
17021077;0;0,13;0,27;0,6;0
17021512;0;0;0;1;0
17021970;0;0,1;0,4;0,3;0,2
17022235;0;0,33;0;0,67;0
17022401;0;1;0;0;0
17024517;0;0,11;0;0,89;0
17024953;0;0,25;0;0,75;0
17026141;0;0,12;0;0,88;0
17026972;0;0;1;0;0
17030071;0;0,08;0,08;0,84;0
17032578;0;0,05;0,05;0,9;0
17032637;0;0;0;0;1
17033402;0;0,25;0;0,25;0,5
17033418;0;0;0,33;0;0,67
17033693;0;0;0;0,25;0,75
17033871;0;0;0;0;1
17034058;0;0;0;1;0
17034113;0;1;0;0;0
17034114;0;0;0,11;0,56;0,33
17034195;0;0,5;0;0,5;0
17034262;0;0;0;1;0
17034267;0;0;0,25;0;0,75
17034296;0;0;0,5;0;0,5
17034333;0;0;0,25;0;0,75
17034337;0;0,08;0,62;0,15;0,15
17034418;0;0;0;1;0
17034425;0;0;0;1;0
17034431;0;0,09;0,06;0,59;0,25
17034631;0;0;0,25;0;0,75
17034669;0;0;0;1;0
17034680;0;0;0,25;0;0,75
17034781;0;0,33;0,33;0,33;0
17034999;0;0;0;0;1
17035074;0;0;0,5;0;0,5
17035098;0;0,15;0;0,85;0
17035114;0;0;0;1;0
17035153;0;0;0;1;0
17035219;0;0;0;0,69;0,31
17035245;0;0,58;0,16;0,16;0,1
17035387;0;0;1;0;0
17035407;0;0;1;0;0
17035454;0;0,17;0,28;0,31;0,24
17035673;0;0;0;0;1
17035740;0;0,07;0,13;0,47;0,33
17035773;0;0;0;0;1
17036140;0;0,06;0,01;0,88;0,04
17036807;0;0;0;0;1
17036877;0;0;0;1;0
17036949;0;1;0;0;0
17037325;0;0;1;0;0
17037551;0;0;1;0;0
17037571;0;0;0;0;1
17037581;0;0;1;0;0
17037695;0;0;0,33;0;0,67
17037703;0;0;1;0;0
17038144;0;0;0;1;0
17038311;0;0;0;1;0
17039125;0,5;0;0;0,5;0
17039614;0;0;0;1;0
17039694;0;0;0;1;0
17040554;0;1;0;0;0
17040840;0;0;0,22;0,78;0
17040970;0;0;0,33;0;0,67
17041931;0;0,38;0,12;0,38;0,12
17042255;0;0;0;0;1
17042530;0;0;0;0,04;0,96
17042895;0;0;0;0;1
17043166;0;0;1;0;0
17043322;0;0;0,5;0;0,5
17044065;0;0;0;1;0
17044226;0;0;0;0;1
17044254;0;0;0;1;0
17044851;0;0;0;1;0
17045254;0;0;0;1;0
17045507;0;0;0,33;0;0,67
17045775;0;0,06;0,11;0,83;0
17045957;0,33;0;0,67;0;0
17046776;0;0;0;0;1
17046877;0;0;0;0;1
17047389;0;0;0;0;1
17048471;0;0,5;0;0,5;0
17048701;0;0;0;0;1
17050068;0;0,19;0;0,81;0
17050607;0;0;1;0;0
17050762;0;0,09;0,04;0,87;0
17051369;0;0;0;1;0
17051634;0;0,04;0,22;0,09;0,65
17054494;0;0;0;1;0
17054534;0;0;0;1;0
17055285;0;0;0,08;0,92;0
17055387;0;0;0,94;0,06;0
17055604;0;0;1;0;0
17055676;0;0,07;0;0,82;0,11
17055821;0;1;0;0;0
17055829;0;0;0;1;0
17055897;0;0;0;1;0
17056012;0;0;0,5;0;0,5
17056134;0;0;0,33;0;0,67
17056199;0;0;0;1;0
17056763;0;0;1;0;0
17056890;0;0;0,2;0;0,8
17056903;0;0;0,2;0;0,8
17057012;0;0,75;0;0;0,25
17057120;0;0;0,33;0;0,67
17057413;0;1;0;0;0
17057454;0;0;0,33;0;0,67
17057614;0;0;0;0;1
17058413;0;0;0;1;0
17060539;0;0;0,4;0;0,6
17060627;0;0;1;0;0
17060637;0;0;0,17;0;0,83
17060713;0;0;0;1;0
17060889;0;0;0,25;0;0,75
17060975;0;0;0,33;0;0,67
17061027;0;0,5;0;0,5;0
17061085;0;0;0;1;0
17061184;0;0;1;0;0
17061233;0;0;0;0;1
17061385;0;0;0;0,5;0,5
17061402;0;0;1;0;0
17061766;0;0;0;0;1
17061792;0;0;1;0;0
17061817;0;0;0;1;0
17061852;0;0;1;0;0
17061909;0;0;1;0;0
17062084;0;0;0;1;0
17062270;0;0,13;0,03;0,84;0
17062310;0;0,5;0;0,5;0
17062388;0;0;0,25;0;0,75
17062644;0;0,25;0;0,75;0
17062700;0;0;0,5;0,5;0
17062712;0;0,11;0;0,89;0
17063022;0;0;0;0;1
17063096;0;0,3;0;0,6;0,1
17063288;0;0;1;0;0
17064412;0;0;0,33;0;0,67
17064421;0;0;0;0;1
17064650;0;0;0;0;1
17064975;0;0;0;1;0
17065240;0;0,5;0,17;0,33;0
17065406;0;0;0,29;0;0,71
17065449;0;0;0;1;0
17065578;0;0;0;1;0
17066553;0;0;0;1;0
17066555;0;0,5;0;0,5;0
17066581;0;0,62;0;0,38;0
17066639;0;0,21;0;0,79;0
17066846;0;0;0;1;0
17066974;0;0;0,2;0;0,8
17067043;0;0;0;0;1
17067318;0;0;0;0;1
17067320;0;0;0,25;0;0,75
17067646;0;1;0;0;0
17067736;0;0;0,4;0;0,6
17067938;0;0;0,33;0;0,67
17068144;0;0;0;1;0
17068471;0;0;0,05;0,74;0,21
17068479;0;0;0;0;1
17069762;0;0;0;0;1
17070119;0;0;0;1;0
17071415;0;0;0;0;1
17071461;0;0;0;1;0
17072183;0;0,25;0;0,75;0
17072632;0;0,09;0,41;0,18;0,32
17072640;0;0;0;1;0
17073040;0;0;0;1;0
17073647;0;0;0;1;0
17074322;0;0;0;1;0
17074682;0;0;0,5;0;0,5
17075011;0,5;0;0,5;0;0
17075186;0;0;0,4;0;0,6
17075472;0;0;1;0;0
17075491;0;1;0;0;0
17075921;0;0;0;1;0
17076669;0;0;0;0;1
17077137;0;0;0;1;0
17077191;0;0;0,25;0;0,75
17077259;0;0,05;0;0,95;0
17077985;0;0;0,33;0,67;0
17079025;0;0;0;1;0
17079067;0;0;0;1;0
17079134;0;0;0;1;0
17080632;0;0;0,25;0,75;0
17081022;0;0;0;0;1
17081096;0;0,11;0,21;0,68;0
17081193;0;0,67;0;0,33;0
17081584;0;0;0;0;1
17081819;0;0;0;1;0
17081946;0;0,18;0,09;0,73;0
17082231;0;0;0;1;0
17082270;0;1;0;0;0
17082674;0;0;0;1;0
17084220;0;0;0,5;0;0,5
17088000;0;0,12;0,18;0,59;0,12
17089196;0;0;0;0;1
17090679;0;0;0;0;1
17091177;0;0;0,5;0,5;0
17091538;0;0;0;1;0
17091659;0;0;0,33;0;0,67
17091689;0;0;0;0;1
17091811;0;0;0,5;0,2;0,3
17091825;0;0;0;0;1
17092273;0;0;0,1;0,9;0
17092870;0;0;0;1;0
17093681;0;0;1;0;0
17094216;0;0;1;0;0
17094219;0;0;0;1;0
17094731;0;0,6;0;0,4;0
17097957;0;0;0;0;1
17098796;0;0;0;0;1
17099411;0;0;0;0;1
17099676;0;0;0,5;0;0,5
17101032;0;0,33;0;0,67;0
17104023;0;0,67;0;0,33;0
17104133;0;1;0;0;0
17104425;0;0;0;1;0
17104793;0;0;0,25;0;0,75
17105679;0;0,31;0,06;0,62;0
17105714;0;1;0;0;0
17105988;0;0;0;1;0
17106434;0;0,33;0;0,67;0
17106608;0;0,21;0,04;0,54;0,21
17107315;0;1;0;0;0
17107850;0;0;0,2;0;0,8
17108072;0;0;0;0;1
17108727;0;0;0;1;0
17109083;0;0,08;0;0,92;0
17110131;0;0;0;0,33;0,67
17110633;0;0;0;1;0
17110741;0;0;0;0;1
17110781;0;0;0;1;0
17110821;0;0,25;0;0;0,75
17111221;0;0;0;1;0
17111543;0;0,11;0,14;0,73;0,02
17111971;0;0,4;0;0,6;0
17112562;0;0;0;1;0
17112643;0;0;0;1;0
17114477;0;0,07;0,13;0,8;0
17114622;0;0;0,33;0;0,67
17116017;0;0;0;1;0
17116231;0;0,16;0,53;0;0,32
17116562;0;0;0;0,31;0,69
17116601;0;0;1;0;0
17116780;0;0;0;1;0
17116784;0;0,05;0,34;0,37;0,24
17116850;0;0;0;1;0
17117109;0;0;0;1;0
17117206;0;0;0;1;0
17117208;0;0;0,5;0,5;0
17118452;0;0,55;0;0,45;0
17118704;0;0;1;0;0
17119725;0;0;1;0;0
17120031;0;0;0,67;0,33;0
17120998;0;0;0;0;1
17121571;0;0;0;0;1
17122934;0;0;0;1;0
17123422;0;0;0,25;0,25;0,5
17123824;0;0;0,25;0;0,75
17124443;0;0;0;0;1
17124685;0;0,4;0;0,4;0,2
17124821;0;0;0,03;0,82;0,15
17124905;0;0;1;0;0
17125055;0;0;0;1;0
17125088;0;0;0,25;0;0,75
17125277;0;0;1;0;0
17125301;0;0;0,13;0,17;0,7
17125341;0;0;0;1;0
17125449;0;0;0;0,5;0,5
17125474;0;0;1;0;0
17125843;0;0;0;0;1
17126018;0;0;0,33;0;0,67
17126163;0;0;0,5;0;0,5
17126415;0;0;0;0,62;0,38
17126430;0;1;0;0;0
17126624;0;0;1;0;0
17126656;0;0;0,33;0;0,67
17126662;0;0;0,33;0;0,67
17127210;0;0;0,25;0;0,75
17127256;0;0;0;0;1
17127357;0;0,25;0;0;0,75
17127524;0;0;0,5;0;0,5
17127530;0;0;0,33;0,33;0,33
17128050;0;0;1;0;0
17128285;0;0;0;1;0
17128286;0;0;0;1;0
17128583;0;0;1;0;0
17128667;0;0;1;0;0
17128978;0;0;1;0;0
17129033;0;0;0;1;0
17129472;0;0;0;1;0
17129599;0;0;1;0;0
17129782;0;0;1;0;0
17129788;0;0;1;0;0
17129863;0;0,12;0,06;0,69;0,12
17130052;0;0;1;0;0
17130386;0;0;0;1;0
17130486;0;0;0,2;0;0,8
17130511;0;0;1;0;0
17130656;0;0;0;0;1
17130672;0;0,5;0;0,5;0
17130814;0;0;1;0;0
17130887;0;0;1;0;0
17130978;0,5;0;0;0,5;0
17131095;0;0;0;0;1
17131146;0;0;0;0;1
17131147;0;0;0,25;0;0,75
17131216;0;0;0;1;0
17131434;0;0,25;0;0,75;0
17131616;0;0;1;0;0
17131668;0;0;0,5;0;0,5
17132144;0;0;1;0;0
17133765;0;0;0,33;0;0,67
17134377;0;0;0;1;0
17134405;0;0;0;1;0
17134468;0;0,12;0;0,88;0
17134483;0;0;0,5;0;0,5
17134803;0;0,67;0,33;0;0
17134871;0;0;0;1;0
17135151;0;0;0;1;0
17135245;0;0;0;0;1
17135321;0;0;1;0;0
17135470;0;0;0,5;0;0,5
17135696;0;0;0,29;0;0,71
17135703;0;0;0;0;1
17135715;0;0;0;0;1
17135755;0;0;0;1;0
17136060;0;0;0;1;0
17136108;0;0;0;1;0
17136166;0;0;0;0,33;0,67
17136256;0;0;0,25;0,75;0
17136489;0;0;0,4;0,4;0,2
17136512;0;0;0;1;0
17136620;0;1;0;0;0
17136999;0;0;0,4;0;0,6
17137066;0;0;0,2;0;0,8
17138111;0;0;0;1;0
17138887;0;0;0,5;0,5;0
17139384;0,5;0;0;0,5;0
17139624;0;0,29;0;0,71;0
17139661;0;0;0;1;0
17139674;0;0;0;0;1
17139843;0;0;0;1;0
17139871;0;0,25;0,25;0,5;0
17140126;0;0,1;0;0,9;0
17140154;0;0,12;0,01;0,87;0
17140401;0;0;0;1;0
17141921;0;0;0,12;0,88;0
17142072;0;0;0;1;0
17143176;0;0,15;0,02;0,84;0
17143546;0;0;0;1;0
17143685;0;0,18;0,45;0,36;0
17144049;0;0;0;1;0
17145449;0;0;0;1;0
17145509;0;0;0;1;0
17145871;0;0;0;1;0
17146332;0;0;0;0;1
17146800;0;0;0;1;0
17146871;0;0;0;1;0
17147396;0;0,5;0,5;0;0
17147525;0;0;1;0;0
17148345;0;0;0;1;0
17149928;0;0;0;1;0
17150121;0;0,1;0,1;0,3;0,5
17150612;0;0;0;0;1
17151425;0;0;0,75;0,25;0
17152327;0;0;0,25;0;0,75
17152394;0;0;0;0;1
17152772;0;0;0;0;1
17152806;0;0,22;0,56;0,09;0,13
17152929;0;0;1;0;0
17152978;0;0;0,25;0;0,75
17153017;0;0;1;0;0
17153241;0;0;0;0;1
17153322;0;0;1;0;0
17153339;0;0;0,25;0;0,75
17153960;0;0;0;1;0
17154159;0;0;0;1;0
17154708;0;0;0;1;0
17154738;0;0;0;1;0
17154903;0;0;0;1;0
17155360;0;0;1;0;0
17155428;0;0;0;0;1
17155453;0;0;0,11;0,89;0
17155459;0;0,12;0,06;0,82;0
17155605;0;0;0;1;0
17155705;0;0,21;0;0,79;0
17155751;0;0;0;1;0
17155752;0;0,17;0,3;0,47;0,07
17155955;0;0;0;1;0
17156062;0;0,05;0;0,95;0
17156096;0;0;0;1;0
17156104;0;0;1;0;0
17156140;0;0;0;1;0
17156227;0;0;0;1;0
17156336;0;0;1;0;0
17156498;0;0,33;0;0,67;0
17156581;0;0;1;0;0
17156876;0;0;0;1;0
17157054;0;0,16;0,05;0,79;0
17157111;0;0;0,25;0,75;0
17157141;0;0;0,33;0,67;0
17157259;0;0;0;1;0
17157303;0;0;0;1;0
17157365;0;0,67;0;0,33;0
17157442;0;0;0;1;0
17157501;0;0;0,33;0;0,67
17157508;0;0;0,25;0;0,75
17157572;0;0;0;1;0
17157721;0;0;1;0;0
17157950;0;0;0,35;0,52;0,13
17157966;0;0;0,2;0;0,8
17158059;0;0,33;0;0,67;0
17158088;0;0;0,33;0,17;0,5
17158645;0;0;0;0,8;0,2
17159430;0;0;0;0;1
17160732;0;0;0,5;0,5;0
17160734;0;0;0;1;0
17160865;0;0;0;1;0
17160872;0;0,5;0;0,5;0
17160979;0;0;0;1;0
17160981;0;0;0;1;0
17161245;0;0,33;0;0,67;0
17161285;0;0,5;0,17;0,33;0
17161311;0;0;0;1;0
17161376;0;0;0,2;0;0,8
17161638;0;0;0;1;0
17162166;0;0,22;0;0,78;0
17162167;0;0;0;1;0
17163191;0;1;0;0;0
17163547;0;0,5;0,5;0;0
17164114;0;0,08;0,04;0,5;0,38
17165341;0;0,11;0,44;0,44;0
17165386;0;0;0;1;0
17165472;0;0,33;0;0,67;0
17165501;0;0,5;0;0,5;0
17165775;0;0;0;0;1
17165979;0;0;0;1;0
17166253;0;0;0,86;0;0,14
17166624;0;0;0,33;0,67;0
17166908;0;0;0;1;0
17167056;0;0;0;1;0
17167572;0;0,88;0;0,12;0
17167747;0;0;0;1;0
17168260;0;0;0;1;0
17168344;0;0;0,05;0,74;0,21
17168482;0;0,11;0;0,89;0
17168745;0;0;0;0;1
17169442;0;0;0;1;0
17169608;0;0,08;0;0,77;0,15
17169695;0;0;0,5;0,5;0
17170351;0;0;0;0;1
17170617;0;0;0;0;1
17170681;0;0;0;1;0
17171188;0;0,09;0,18;0,74;0
17171683;0;0,33;0;0,67;0
17172008;0;0;0;1;0
17172429;0;0;0;0;1
17172481;0;0;0,4;0,6;0
17172558;0;0;0,2;0;0,8
17172741;0;0,02;0,07;0,9;0
17172839;0;0,12;0,04;0,85;0
17172914;0;0,25;0;0,75;0
17173050;0;0,15;0,05;0,79;0
17173079;0;0;1;0;0
17173137;0;0;0,33;0;0,67
17173655;0;0;0;0;1
17174062;0;0;1;0;0
17174488;0;0,13;0;0,87;0
17174513;0;0;0;1;0
17174514;0;1;0;0;0
17174570;0;0;0;0;1
17174814;0;0,33;0;0;0,67
17175228;0;0;0;0;1
17175273;0;0;0;1;0
17175889;0;0,17;0,04;0,78;0
17177420;0;0,5;0;0;0,5
17177571;0;0;0;0;1
17177803;0;0;1;0;0
17178224;0;0;0;0;1
17178522;0;0;0;1;0
17179207;0;0;0;1;0
17179344;0;0;1;0;0
17179479;0;0;0;0;1
17180090;0;0,05;0,05;0,9;0
17180102;0;0;0;1;0
17180399;0;0;0;1;0
17181674;0;0;0;0;1
17182406;0;0,29;0;0,71;0
17182410;0;0;0;1;0
17182663;0;0,17;0;0,83;0
17183179;0;1;0;0;0
17183421;0;0;0;0,25;0,75
17183994;0;0;0,39;0,61;0
17184528;0;0,5;0;0,5;0
17184553;0;0;0;1;0
17185199;0;0;1;0;0
17185581;0;0;0;1;0
17185877;0;0;0;1;0
17185883;0;0;0,62;0;0,38
17185956;0;0;0;0;1
17186335;0;0,01;0,87;0,11;0
17186429;0;0;0;1;0
17186681;0;1;0;0;0
17187049;0;1;0;0;0
17187929;0;0;0;0;1
17187975;0;0;0,67;0,17;0,17
17187998;0;0;0;0;1
17188015;0;0;0;0;1
17188065;0;0;0;0;1
17188113;0;0;0,5;0,5;0
17188142;0;1;0;0;0
17190358;0;0;0;1;0
17190625;0;0;0,18;0,12;0,71
17191218;0;0,08;0,04;0,88;0
17191586;0;0,15;0,04;0,81;0
17191731;0;0;0;1;0
17191779;0;0,06;0,09;0,85;0
17191853;0;0;0;1;0
17192337;0;0;0;1;0
17192363;0;0;0;1;0
17192559;0;0;0;1;0
17192580;0;0;0,33;0,67;0
17192629;0;0;0;1;0
17192855;0;0;0;1;0
17192961;0;0;0;1;0
17194112;0;0;0;1;0
17194195;0;0;1;0;0
17194616;0;0,2;0;0,8;0
17194844;0,5;0;0;0,5;0
17194892;0;0;0,5;0,5;0
17195014;0;1;0;0;0
17195297;0;0,75;0;0,25;0
17195900;0;1;0;0;0
17196056;0;0;1;0;0
17196200;0;0;0;0;1
17196280;0;0;0,13;0,6;0,27
17196555;0;0;0;0;1
17196665;0;0;0,5;0,5;0
17196770;0;0;0;0;1
17196997;0;0;0;1;0
17197316;0;0;0,33;0;0,67
17197359;0;0;0;1;0
17197393;0;0;0;0;1
17197525;0;0;0,33;0;0,67
17197791;0;0,11;0;0,89;0
17198079;0;0;0,33;0,67;0
17198275;0;0;0;0;1
17198276;0;0;1;0;0
17198322;0;0;0;1;0
17198334;0;0;0;1;0
17198445;0;0;0;1;0
17198523;0;0,41;0;0,59;0
17198617;0;0;0,29;0;0,71
17198902;0;0;0;1;0
17198972;0;0;0,25;0;0,75
17199064;0;0;0;0;1
17199065;0;0;0;0;1
17199350;0;0;1;0;0
17199354;0;0;0;0;1
17200288;0;0;0,3;0;0,7
17200384;0;0;1;0;0
17200877;0;0,21;0,07;0,57;0,14
17200921;0;0;0,33;0;0,67
17200980;0;0;0;0;1
17200992;0;0;0,2;0;0,8
17200993;0;0,3;0;0,7;0
17201186;0;0;0;1;0
17201206;0;0;0;0;1
17201418;0;0,1;0,1;0,6;0,2
17201739;0;0;0;1;0
17201787;0;0;0,25;0;0,75
17201796;0;0;0,5;0;0,5
17202652;0;0;0;0;1
17202913;0;0;0;0,5;0,5
17203317;0;0;0,33;0;0,67
17203674;0;0;0;1;0
17203818;0;0;0;0;1
17203895;0;0;0;0;1
17203906;0;0;0;0;1
17203922;0;0;0;0;1
17203991;0;0;0;0;1
17204407;0;0;0;1;0
17204469;0;0;0;1;0
17204579;0;0;0,5;0;0,5
17205388;0;0,22;0,44;0,33;0
17205434;0;0;0;1;0
17206244;0;0;0;0;1
17206424;0;0;0;0;1
17207436;0;0;0;0;1
17207617;0;0,06;0,12;0,81;0,02
17207855;0;0,06;0,01;0,89;0,04
17207900;0;0;0,5;0;0,5
17208054;0;0;0;0;1
17208343;0;1;0;0;0
17210217;0,17;0;0,33;0,17;0,33
17210390;0;0;0;1;0
17210422;0;1;0;0;0
17210913;0;0;0,11;0,89;0
17211015;0;0;0,12;0,38;0,5
17211045;0;0;1;0;0
17211325;0;0;0;1;0
17211438;0,5;0;0,5;0;0
17211487;0;0;0;1;0
17211506;0;0;0;1;0
17211945;0;0;1;0;0
17211984;0;0;1;0;0
17212575;0;0;0;1;0
17212707;0;0;0;0;1
17213024;0;0;0,1;0,81;0,1
17213094;0;0;0;1;0
17213163;0;0;0;0;1
17213199;0;0,25;0,25;0,5;0
17213397;0;0;0;1;0
17214410;0;0;0;1;0
17214470;0;0;0;0;1
17214945;0;0;0,33;0;0,67
17215018;0;0;0,5;0;0,5
17215032;0;0;1;0;0
17215559;0;0;0;0,67;0,33
17215601;0;0;0;1;0
17215724;0;0;0;1;0
17216292;0;0;0,05;0,05;0,9
17216488;0;1;0;0;0
17216814;0;0;0;0;1
17217010;0;0;0;0;1
17217147;0,5;0;0;0,5;0
17217149;0;0;0;0;1
17217276;0;0,04;0,08;0,54;0,34
17217580;0;0;0;0;1
17217812;0;0;1;0;0
17218101;0;0,5;0;0,5;0
17218153;0;0;0;1;0
17218542;0;0;0;1;0
17218596;0;0;0,5;0;0,5
17219119;0;0;0;1;0
17219122;0;0;0;0;1
17219159;0;0;0;0;1
17219558;0;0;1;0;0
17219664;0;0;0;0;1
17220024;0;0;0,2;0;0,8
17220040;0;0;0;0;1
17220439;0;0;0,75;0,25;0
17220986;0;0;1;0;0
17221098;0;0;0;0;1
17221099;0;0;0;0;1
17221114;0;0;0,5;0,5;0
17221334;0;0,05;0,08;0,53;0,34
17221429;0;0;1;0;0
17221790;0;0;0,33;0,33;0,33
17222484;0;0;0,11;0,72;0,17
17222568;0;0;0;0;1
17222770;0;0;0;0;1
